month,unique_contributors,org_name
2019-10,22,systemd
2019-11,25,systemd
2019-12,23,systemd
2020-01,29,systemd
2020-02,23,systemd
2020-03,18,systemd
2020-04,28,systemd
2020-05,25,systemd
2020-06,26,systemd
2020-07,23,systemd
2020-08,21,systemd
2020-09,17,systemd
2020-10,25,systemd
2020-11,34,systemd
2020-12,21,systemd
2021-01,25,systemd
2021-02,24,systemd
2021-03,19,systemd
2021-04,16,systemd
2021-05,25,systemd
2021-06,17,systemd
2021-07,20,systemd
2021-08,23,systemd
2021-09,18,systemd
2021-10,20,systemd
2021-11,18,systemd
2021-12,20,systemd
2022-01,13,systemd
2022-02,18,systemd
2022-03,15,systemd
2022-04,13,systemd
2022-05,15,systemd
2022-06,16,systemd
2022-07,19,systemd
2022-08,15,systemd
2022-09,11,systemd
2022-10,18,systemd
2022-11,16,systemd
2022-12,9,systemd
2023-01,16,systemd
2023-02,14,systemd
2023-03,7,systemd
2023-04,11,systemd
2023-05,7,systemd
2023-06,9,systemd
2023-07,4,systemd
2023-08,3,systemd
2023-09,5,systemd
2023-10,6,systemd
2023-11,7,systemd
2023-12,6,systemd
2024-01,7,systemd
2024-02,5,systemd
2024-03,7,systemd
2024-04,1,systemd
2012-01,3,tc39
2012-02,7,tc39
2012-03,9,tc39
2012-04,7,tc39
2012-05,5,tc39
2012-06,5,tc39
2012-07,10,tc39
2012-08,9,tc39
2012-09,7,tc39
2012-10,6,tc39
2012-11,5,tc39
2012-12,3,tc39
2013-01,9,tc39
2013-02,6,tc39
2013-03,5,tc39
2013-04,6,tc39
2013-05,8,tc39
2013-06,7,tc39
2013-07,5,tc39
2013-08,4,tc39
2013-09,3,tc39
2013-10,6,tc39
2013-11,7,tc39
2013-12,4,tc39
2014-01,7,tc39
2014-02,3,tc39
2014-03,5,tc39
2014-04,6,tc39
2014-05,2,tc39
2014-06,6,tc39
2014-07,4,tc39
2014-08,4,tc39
2014-09,4,tc39
2014-10,2,tc39
2014-11,2,tc39
2014-12,6,tc39
2015-01,3,tc39
2015-02,3,tc39
2015-03,5,tc39
2015-04,7,tc39
2015-05,3,tc39
2015-06,4,tc39
2015-07,5,tc39
2015-08,3,tc39
2015-09,4,tc39
2015-10,3,tc39
2015-12,3,tc39
2016-01,3,tc39
2016-02,3,tc39
2016-03,2,tc39
2016-04,9,tc39
2016-05,2,tc39
2016-06,3,tc39
2016-07,2,tc39
2016-08,1,tc39
2016-09,4,tc39
2016-10,4,tc39
2016-11,4,tc39
2016-12,1,tc39
2017-01,1,tc39
2017-02,4,tc39
2017-03,2,tc39
2017-04,1,tc39
2017-06,1,tc39
2017-07,5,tc39
2017-08,1,tc39
2017-10,2,tc39
2017-11,1,tc39
2017-12,1,tc39
2018-01,3,tc39
2018-02,2,tc39
2018-03,1,tc39
2018-04,3,tc39
2018-05,2,tc39
2018-06,2,tc39
2018-07,4,tc39
2018-08,3,tc39
2018-09,4,tc39
2018-10,5,tc39
2018-11,2,tc39
2018-12,4,tc39
2019-01,1,tc39
2019-02,2,tc39
2019-04,1,tc39
2019-05,1,tc39
2019-06,2,tc39
2019-07,2,tc39
2019-10,1,tc39
2019-11,1,tc39
2019-12,1,tc39
2020-01,2,tc39
2020-02,3,tc39
2020-03,1,tc39
2020-04,4,tc39
2020-06,2,tc39
2020-07,3,tc39
2020-08,2,tc39
2020-09,1,tc39
2020-10,2,tc39
2020-11,2,tc39
2021-02,2,tc39
2021-03,1,tc39
2021-04,2,tc39
2021-08,1,tc39
2021-09,2,tc39
2021-11,1,tc39
2022-01,1,tc39
2022-06,1,tc39
2022-08,2,tc39
2022-09,2,tc39
2022-11,1,tc39
2022-12,1,tc39
2023-01,2,tc39
2023-02,3,tc39
2023-03,2,tc39
2023-05,2,tc39
2023-07,1,tc39
2023-10,1,tc39
2023-11,1,tc39
2024-02,1,tc39
2012-01,3,uutils
2012-02,4,uutils
2012-03,6,uutils
2012-04,1,uutils
2012-05,4,uutils
2012-06,2,uutils
2012-07,7,uutils
2012-08,5,uutils
2012-09,2,uutils
2012-10,5,uutils
2012-11,2,uutils
2012-12,1,uutils
2013-01,3,uutils
2013-02,2,uutils
2013-03,5,uutils
2013-04,4,uutils
2013-05,4,uutils
2013-06,1,uutils
2013-07,5,uutils
2013-08,2,uutils
2013-09,2,uutils
2013-10,4,uutils
2013-11,3,uutils
2013-12,4,uutils
2014-01,7,uutils
2014-02,1,uutils
2014-03,2,uutils
2014-04,5,uutils
2014-05,1,uutils
2014-06,6,uutils
2014-07,2,uutils
2014-08,3,uutils
2014-09,1,uutils
2014-10,4,uutils
2014-11,4,uutils
2014-12,3,uutils
2015-01,4,uutils
2015-02,4,uutils
2015-03,2,uutils
2015-04,1,uutils
2015-05,2,uutils
2015-06,3,uutils
2015-07,3,uutils
2015-08,3,uutils
2015-09,4,uutils
2015-10,5,uutils
2015-11,1,uutils
2016-01,4,uutils
2016-02,2,uutils
2016-03,2,uutils
2016-05,4,uutils
2016-06,2,uutils
2016-07,2,uutils
2016-08,1,uutils
2016-09,1,uutils
2016-10,2,uutils
2016-11,2,uutils
2016-12,4,uutils
2017-02,1,uutils
2017-04,5,uutils
2017-05,1,uutils
2017-06,1,uutils
2017-07,1,uutils
2017-08,1,uutils
2017-09,1,uutils
2017-10,1,uutils
2017-11,3,uutils
2017-12,1,uutils
2018-01,2,uutils
2018-04,3,uutils
2018-05,3,uutils
2018-06,2,uutils
2018-07,2,uutils
2018-08,3,uutils
2018-09,3,uutils
2018-10,4,uutils
2018-11,1,uutils
2018-12,1,uutils
2019-02,1,uutils
2019-03,2,uutils
2019-05,6,uutils
2019-07,1,uutils
2019-08,1,uutils
2019-09,1,uutils
2019-12,1,uutils
2020-02,1,uutils
2020-04,2,uutils
2020-06,2,uutils
2020-08,2,uutils
2020-09,1,uutils
2020-10,3,uutils
2020-11,2,uutils
2020-12,1,uutils
2021-02,2,uutils
2021-03,1,uutils
2021-06,2,uutils
2021-09,1,uutils
2021-10,1,uutils
2021-11,1,uutils
2021-12,1,uutils
2022-02,2,uutils
2022-04,1,uutils
2022-06,1,uutils
2022-07,1,uutils
2023-03,1,uutils
2023-09,1,uutils
2023-10,1,uutils
2012-01,35,w3c
2012-02,44,w3c
2012-03,47,w3c
2012-04,32,w3c
2012-05,45,w3c
2012-06,31,w3c
2012-07,41,w3c
2012-08,38,w3c
2012-09,25,w3c
2012-10,34,w3c
2012-11,31,w3c
2012-12,34,w3c
2013-01,45,w3c
2013-02,45,w3c
2013-03,38,w3c
2013-04,39,w3c
2013-05,45,w3c
2013-06,38,w3c
2013-07,37,w3c
2013-08,36,w3c
2013-09,37,w3c
2013-10,31,w3c
2013-11,39,w3c
2013-12,25,w3c
2014-01,36,w3c
2014-02,35,w3c
2014-03,37,w3c
2014-04,35,w3c
2014-05,30,w3c
2014-06,38,w3c
2014-07,31,w3c
2014-08,29,w3c
2014-09,39,w3c
2014-10,49,w3c
2014-11,31,w3c
2014-12,22,w3c
2015-01,29,w3c
2015-02,34,w3c
2015-03,49,w3c
2015-04,30,w3c
2015-05,33,w3c
2015-06,29,w3c
2015-07,29,w3c
2015-08,30,w3c
2015-09,38,w3c
2015-10,38,w3c
2015-11,29,w3c
2015-12,13,w3c
2016-01,32,w3c
2016-02,30,w3c
2016-03,33,w3c
2016-04,25,w3c
2016-05,29,w3c
2016-06,22,w3c
2016-07,22,w3c
2016-08,32,w3c
2016-09,25,w3c
2016-10,25,w3c
2016-11,24,w3c
2016-12,25,w3c
2017-01,23,w3c
2017-02,15,w3c
2017-03,21,w3c
2017-04,29,w3c
2017-05,20,w3c
2017-06,17,w3c
2017-07,25,w3c
2017-08,21,w3c
2017-09,23,w3c
2017-10,19,w3c
2017-11,25,w3c
2017-12,14,w3c
2018-01,22,w3c
2018-02,22,w3c
2018-03,19,w3c
2018-04,29,w3c
2018-05,18,w3c
2018-06,19,w3c
2018-07,22,w3c
2018-08,21,w3c
2018-09,20,w3c
2018-10,23,w3c
2018-11,19,w3c
2018-12,15,w3c
2019-01,16,w3c
2019-02,23,w3c
2019-03,18,w3c
2019-04,23,w3c
2019-05,30,w3c
2019-06,18,w3c
2019-07,24,w3c
2019-08,20,w3c
2019-09,20,w3c
2019-10,18,w3c
2019-11,19,w3c
2019-12,21,w3c
2020-01,18,w3c
2020-02,21,w3c
2020-03,27,w3c
2020-04,26,w3c
2020-05,19,w3c
2020-06,24,w3c
2020-07,26,w3c
2020-08,26,w3c
2020-09,18,w3c
2020-10,17,w3c
2020-11,22,w3c
2020-12,13,w3c
2021-01,23,w3c
2021-02,20,w3c
2021-03,15,w3c
2021-04,17,w3c
2021-05,11,w3c
2021-06,11,w3c
2021-07,16,w3c
2021-08,22,w3c
2021-09,28,w3c
2021-10,19,w3c
2021-11,23,w3c
2021-12,8,w3c
2022-01,14,w3c
2022-02,14,w3c
2022-03,14,w3c
2022-04,13,w3c
2022-05,14,w3c
2022-06,13,w3c
2022-07,7,w3c
2022-08,10,w3c
2022-09,8,w3c
2022-10,6,w3c
2022-11,11,w3c
2022-12,9,w3c
2023-01,6,w3c
2023-02,10,w3c
2023-03,7,w3c
2023-04,4,w3c
2023-05,1,w3c
2023-06,4,w3c
2023-07,4,w3c
2023-08,1,w3c
2023-09,3,w3c
2023-10,3,w3c
2023-11,2,w3c
2023-12,1,w3c
2024-02,2,w3c
2024-03,2,w3c
